Word,POS,Stemmed,Priorpolarity,Type
trick,noun,n,negative,strongsubj
tricky,adj,n,negative,strongsubj
tricky,noun,n,negative,strongsubj
trickery,noun,n,negative,strongsubj
trim,adj,n,positive,weaksubj
triumph,noun,n,positive,strongsubj
triumph,verb,y,positive,strongsubj
triumphal,adj,n,positive,strongsubj
triumphant,adj,n,positive,strongsubj
triumphant,verb,y,positive,strongsubj
triumphantly,anypos,n,positive,strongsubj
trivial,adj,n,negative,strongsubj
trivial,noun,n,negative,strongsubj
trivialize,verb,y,negative,strongsubj
trivially,anypos,n,negative,strongsubj
trouble,adj,n,negative,weaksubj
trouble,anypos,y,negative,strongsubj
trouble,noun,n,negative,weaksubj
trouble,verb,y,negative,weaksubj
troublemaker,adj,n,negative,strongsubj
troublemaker,noun,n,negative,strongsubj
troublesome,adj,n,negative,strongsubj
troublesome,anypos,n,negative,strongsubj
troublesomely,anypos,n,negative,strongsubj
troubling,anypos,y,negative,strongsubj
troublingly,anypos,y,negative,strongsubj
truant,adj,n,negative,weaksubj
truculent,adj,n,positive,strongsubj
truculently,anypos,n,positive,strongsubj
TRUE,anypos,n,positive,strongsubj
truly,anypos,n,positive,strongsubj
trump,verb,y,positive,strongsubj
trumpet,verb,y,positive,strongsubj
trust,adj,n,positive,weaksubj
trust,noun,n,positive,weaksubj
trust,verb,y,positive,weaksubj
trusting,anypos,n,positive,strongsubj
trustingly,anypos,n,positive,strongsubj
trustworthiness,noun,n,positive,strongsubj
trustworthy,adj,n,positive,strongsubj
truth,anypos,y,positive,strongsubj
truthful,adj,n,positive,strongsubj
truthfully,adverb,n,positive,strongsubj
truthfulness,noun,n,positive,strongsubj
try,verb,y,negative,weaksubj
trying,adj,n,negative,weaksubj
tumultuous,adj,n,negative,weaksubj
turbulent,adj,n,negative,weaksubj
turmoil,noun,n,negative,strongsubj
twinkly,anypos,y,positive,strongsubj
twist,noun,n,negative,strongsubj
twist,verb,y,negative,strongsubj
twisted,adj,n,negative,strongsubj
twists,adj,n,negative,weaksubj
twists,noun,n,negative,weaksubj
tyrannical,adj,n,negative,strongsubj
tyrannically,anypos,n,negative,strongsubj
tyranny,noun,n,negative,strongsubj
tyrant,noun,n,negative,strongsubj
ugh,anypos,y,negative,strongsubj
ugliness,adj,n,negative,strongsubj
ugliness,noun,n,negative,strongsubj
ugly,adj,n,negative,strongsubj
ulterior,adj,n,negative,strongsubj
ultimate,anypos,n,positive,strongsubj
ultimately,anypos,n,positive,strongsubj
ultimatum,noun,n,negative,strongsubj
ultimatums,adj,n,negative,strongsubj
ultimatums,noun,n,negative,strongsubj
ultra,adj,n,positive,strongsubj
ultra hardline,adj,n,negative,strongsubj
ultra hardline,noun,n,negative,strongsubj
unabashed,adj,n,positive,strongsubj
unabashedly,anypos,n,positive,strongsubj
unable,adj,n,negative,weaksubj
unacceptable,adj,n,negative,strongsubj
unacceptablely,anypos,n,negative,strongsubj
unaccustomed,adj,n,negative,weaksubj
unanimous,adj,n,positive,strongsubj
unassailable,adj,n,positive,strongsubj
unassailable,noun,n,positive,strongsubj
unattractive,adj,n,negative,strongsubj
unaudited,adj,n,neutral,weaksubj
unauthentic,adj,n,negative,weaksubj
unavailable,adj,n,negative,weaksubj
unavoidable,adj,n,negative,weaksubj
unavoidably,adverb,n,negative,weaksubj
unbiased,adj,n,positive,weaksubj
unbearable,adj,n,negative,strongsubj
unbearablely,adverb,n,negative,strongsubj
unbelievable,anypos,n,negative,strongsubj
unbelievably,anypos,n,negative,strongsubj
unbosom,verb,y,positive,strongsubj
unbound,adj,n,positive,weaksubj
unbroken,adj,n,positive,weaksubj
uncertain,adj,n,negative,weaksubj
uncivil,adj,n,negative,strongsubj
uncivilized,adj,n,negative,strongsubj
uncivilized,noun,n,negative,strongsubj
unclean,adj,n,negative,strongsubj
unclear,adj,n,negative,weaksubj
uncollectible,adj,n,negative,weaksubj
uncomfortable,adj,n,negative,weaksubj
uncommon,adj,n,positive,strongsubj
uncommonly,anypos,n,positive,strongsubj
uncompetitive,adj,n,negative,weaksubj
uncompromising,adj,n,negative,strongsubj
uncompromisingly,anypos,n,negative,strongsubj
unconcerned,adj,n,positive,strongsubj
unconditional,adj,n,positive,weaksubj
unconfirmed,adj,n,negative,weaksubj
unconstitutional,adj,n,negative,weaksubj
uncontrolled,adj,n,negative,weaksubj
unconventional,adj,n,positive,weaksubj
unconvincing,adj,n,negative,strongsubj
unconvincingly,anypos,n,negative,strongsubj
uncouth,adj,n,negative,strongsubj
undaunted,adj,n,positive,strongsubj
undecided,adj,n,negative,weaksubj
undefined,adj,n,negative,weaksubj
undependability,noun,n,negative,strongsubj
undependable,adj,n,negative,strongsubj
underdog,adj,n,negative,strongsubj
underdog,noun,n,negative,strongsubj
underestimate,verb,y,negative,strongsubj
underlings,adj,n,negative,strongsubj
underlings,noun,n,negative,strongsubj
undermine,verb,y,negative,strongsubj
underpaid,adj,n,negative,weaksubj
understand,verb,y,positive,strongsubj
understandable,adj,n,positive,strongsubj
understanding,adj,n,positive,weaksubj
understanding,noun,n,positive,weaksubj
understood,verb,n,positive,strongsubj
understate,verb,y,positive,strongsubj
understated,anypos,n,positive,strongsubj
understatedly,anypos,n,positive,strongsubj
undesirable,adj,n,negative,strongsubj
undetermined,adj,n,negative,weaksubj
undid,verb,n,negative,weaksubj
undignified,adj,n,negative,strongsubj
undisputable,anypos,n,positive,strongsubj
undisputably,anypos,n,positive,strongsubj
undisputed,adj,n,positive,weaksubj
undo,verb,n,negative,weaksubj
undocumented,adj,n,negative,weaksubj
undone,verb,n,negative,weaksubj
undoubted,adj,n,positive,strongsubj
undoubtedly,adverb,n,positive,strongsubj
undue,adj,n,negative,strongsubj
unease,adj,n,negative,strongsubj
unease,noun,n,negative,strongsubj
uneasily,anypos,n,negative,strongsubj
uneasiness,adj,n,negative,strongsubj
uneasiness,noun,n,negative,strongsubj
uneasy,adj,n,negative,strongsubj
uneconomical,adj,n,negative,weaksubj
unencumbered,adj,n,positive,weaksubj
unequal,anypos,y,negative,strongsubj
unequivocal,anypos,n,positive,strongsubj
unequivocal,anypos,y,positive,strongsubj
unequivocally,anypos,y,positive,strongsubj
unethical,adj,n,negative,strongsubj
uneven,adj,n,negative,weaksubj
uneventful,adj,n,negative,weaksubj
unexpected,adj,n,negative,weaksubj
unexpectedly,anypos,y,negative,strongsubj
unexplained,adj,n,negative,weaksubj
unfair,adj,n,negative,strongsubj
unfairly,adverb,n,negative,strongsubj
unfaithful,adj,n,negative,strongsubj
unfaithfully,adverb,n,negative,strongsubj
unfamiliar,anypos,n,negative,weaksubj
unfavorable,anypos,n,negative,strongsubj
unfazed,anypos,n,positive,strongsubj
unfeeling,adj,n,negative,strongsubj
unfettered,adj,n,positive,strongsubj
unfinished,adj,n,negative,weaksubj
unfit,adj,n,negative,strongsubj
unforeseen,adj,n,negative,weaksubj
unforgettable,adj,n,positive,strongsubj
unfortunate,anypos,n,negative,strongsubj
unfortunately,anypos,y,negative,strongsubj
unfounded,adj,n,negative,strongsubj
unfriendly,adj,n,negative,strongsubj
unfulfilled,adj,n,negative,weaksubj
unfunded,adj,n,negative,weaksubj
ungrateful,adj,n,negative,strongsubj
ungovernable,adj,n,negative,strongsubj
ungovernable,noun,n,negative,strongsubj
unhappily,adverb,n,negative,strongsubj
unhappiness,noun,n,negative,strongsubj
unhappy,adj,n,negative,strongsubj
unhealthy,adj,n,negative,weaksubj
uniform,adj,n,positive,weaksubj
uniformly,adverb,n,positive,weaksubj
unilateralism,adj,n,negative,strongsubj
unilateralism,noun,n,negative,strongsubj
unimaginable,adj,n,negative,strongsubj
unimaginably,anypos,n,negative,strongsubj
unimportant,adj,n,negative,strongsubj
uninformed,adj,n,negative,weaksubj
uninsured,adj,n,negative,weaksubj
unipolar,adj,n,negative,strongsubj
unipolar,noun,n,negative,strongsubj
unique,adj,n,positive,weaksubj
unity,adj,n,positive,weaksubj
unity,noun,n,positive,weaksubj
universal,adj,n,positive,weaksubj
unjust,adj,n,negative,strongsubj
unjustifiable,adj,n,negative,strongsubj
unjustifiably,anypos,n,negative,strongsubj
unjustified,adj,n,negative,weaksubj
unjustly,anypos,y,negative,strongsubj
unkind,adj,n,negative,strongsubj
unkindly,adverb,n,negative,strongsubj
unlamentable,anypos,n,negative,strongsubj
unlamentably,anypos,n,negative,strongsubj
unlawful,adj,n,negative,weaksubj
unlawfully,adverb,n,negative,weaksubj
unlawfulness,adj,n,negative,weaksubj
unlawfulness,noun,n,negative,weaksubj
unleash,verb,y,negative,strongsubj
unlicensed,adj,n,negative,weaksubj
unlikely,anypos,y,negative,weaksubj
unlimited,adj,n,positive,weaksubj
unlucky,adj,n,negative,strongsubj
unmoved,adj,n,negative,weaksubj
unnatural,anypos,n,negative,weaksubj
unnaturally,anypos,y,negative,strongsubj
unnecessary,adj,n,negative,weaksubj
unneeded,adj,n,negative,weaksubj
unnerve,verb,y,negative,strongsubj
unnerved,adj,n,negative,strongsubj
unnerving,anypos,n,negative,strongsubj
unnervingly,anypos,n,negative,strongsubj
unnoticed,adj,n,negative,weaksubj
unobserved,adj,n,negative,weaksubj
unorthodox,adj,n,negative,strongsubj
unorthodoxy,noun,n,negative,strongsubj
unparalleled,adj,n,positive,strongsubj
unpleasant,adj,n,negative,strongsubj
unpleasantries,adj,n,negative,strongsubj
unpleasantries,noun,n,negative,strongsubj
unpopular,adj,n,negative,strongsubj
unprecedent,adj,n,negative,strongsubj
unprecedented,anypos,n,negative,strongsubj
unpredictable,adj,n,negative,weaksubj
unprepared,adj,n,negative,weaksubj
unpretentious,adj,n,positive,strongsubj
unproductive,adj,n,negative,weaksubj
unprofitable,adj,n,negative,weaksubj
unqualified,adj,n,negative,strongsubj
unquestionable,anypos,y,positive,strongsubj
unquestionably,anypos,y,positive,strongsubj
unravel,adj,n,negative,strongsubj
unravel,noun,n,negative,strongsubj
unraveled,adj,n,negative,weaksubj
unrealistic,adj,n,negative,strongsubj
unreasonable,adj,n,negative,strongsubj
unreasonable,anypos,y,negative,weaksubj
unreasonably,anypos,n,negative,strongsubj
unrelenting,adj,n,negative,strongsubj
unrelenting,anypos,y,negative,strongsubj
unrelentingly,anypos,n,negative,strongsubj
unreliability,adj,n,negative,strongsubj
unreliability,noun,n,negative,strongsubj
unreliable,adj,n,negative,strongsubj
unresolved,adj,n,negative,weaksubj
unrest,noun,n,negative,strongsubj
unrestricted,adj,n,positive,weaksubj
unruly,adj,n,negative,strongsubj
unsafe,adj,n,negative,weaksubj
unsatisfactory,adj,n,negative,weaksubj
unsavory,adj,n,negative,strongsubj
unscathed,adj,n,positive,weaksubj
unscrupulous,adj,n,negative,strongsubj
unscrupulously,anypos,n,negative,strongsubj
unseemly,anypos,y,negative,strongsubj
unselfish,adj,n,positive,strongsubj
unsettle,verb,y,negative,strongsubj
unsettled,adj,n,negative,weaksubj
unsettling,anypos,y,negative,strongsubj
unsettlingly,anypos,n,negative,strongsubj
unskilled,adj,n,negative,weaksubj
unsophisticated,adj,n,negative,strongsubj
unsound,adj,n,negative,strongsubj
unspeakable,adj,n,negative,strongsubj
unspeakablely,adverb,n,negative,strongsubj
unspecified,adj,n,negative,weaksubj
unstable,adj,n,negative,weaksubj
unsteadily,adverb,n,negative,weaksubj
unsteadiness,noun,n,negative,weaksubj
unsteady,adj,n,negative,weaksubj
unsuccessful,adj,n,negative,weaksubj
unsuccessfully,adverb,n,negative,weaksubj
unsupported,adj,n,negative,weaksubj
unsure,adj,n,negative,weaksubj
unsuspecting,adj,n,negative,strongsubj
unsustainable,adj,n,negative,weaksubj
untenable,adj,n,negative,strongsubj
untested,adj,n,negative,weaksubj
unthinkable,adj,n,negative,strongsubj
unthinkably,anypos,n,negative,strongsubj
untimely,adj,n,negative,strongsubj
untouched,adj,n,positive,weaksubj
untrained,adj,n,positive,weaksubj
untrue,anypos,n,negative,strongsubj
untrustworthy,adj,n,negative,strongsubj
untruthful,adj,n,negative,strongsubj
unusual,anypos,n,negative,weaksubj
unusually,anypos,n,negative,strongsubj
unwanted,adj,n,negative,strongsubj
unwarranted,adj,n,negative,strongsubj
unwelcome,anypos,n,negative,strongsubj
unwieldy,adj,n,negative,strongsubj
unwilling,adj,n,negative,strongsubj
unwillingly,adverb,n,negative,strongsubj
unwillingness,noun,n,negative,strongsubj
unwise,adj,n,negative,strongsubj
unwisely,adverb,n,negative,strongsubj
unworkable,adj,n,negative,strongsubj
unworthy,adj,n,negative,strongsubj
unyielding,adj,n,negative,strongsubj
upbeat,adj,n,positive,strongsubj
upbraid,verb,y,negative,strongsubj
upfront,adj,n,positive,weaksubj
upgrade,verb,y,positive,weaksubj
upheaval,noun,n,negative,strongsubj
upheld,verb,n,positive,strongsubj
uphold,verb,n,positive,strongsubj
uplift,verb,y,positive,weaksubj
uplifting,anypos,n,positive,strongsubj
upliftingly,anypos,y,positive,strongsubj
upliftment,adj,n,positive,strongsubj
upliftment,noun,n,positive,strongsubj
upright,adj,n,positive,weaksubj
uprising,noun,n,negative,weaksubj
uproar,noun,n,negative,strongsubj
uproarious,anypos,n,negative,strongsubj
uproariously,anypos,n,negative,strongsubj
uproarous,adj,n,negative,strongsubj
uproarously,anypos,n,negative,strongsubj
uproot,verb,y,negative,weaksubj
upscale,adj,n,positive,weaksubj
upset,adj,n,negative,weaksubj
upset,verb,y,negative,weaksubj
upsetting,adj,n,negative,strongsubj
upsetting,anypos,y,negative,strongsubj
upsettingly,anypos,n,negative,strongsubj
upside,adj,n,positive,strongsubj
upside,noun,n,positive,strongsubj
upward,adj,n,positive,weaksubj
urge,verb,y,positive,strongsubj
urgency,adj,n,negative,strongsubj
urgency,noun,n,negative,strongsubj
urgent,adj,n,negative,weaksubj
urgent,noun,n,negative,weaksubj
urgently,adverb,n,negative,weaksubj
usable,adj,n,positive,weaksubj
useful,adj,n,positive,weaksubj
usefulness,noun,n,positive,weaksubj
useless,adj,n,negative,weaksubj
usurp,verb,y,negative,strongsubj
usurper,noun,n,negative,strongsubj
utilitarian,adj,n,positive,weaksubj
utmost,adj,n,positive,strongsubj
utter,adj,n,negative,strongsubj
utterances,adj,n,neutral,strongsubj
utterances,noun,n,neutral,strongsubj
utterly,anypos,n,negative,strongsubj
uttermost,adj,n,positive,strongsubj
vagrant,noun,n,negative,strongsubj
vague,adj,n,negative,weaksubj
vague,noun,n,negative,weaksubj
vagueness,noun,n,negative,weaksubj
vain,adj,n,negative,strongsubj
vainly,adj,n,negative,strongsubj
valiant,adj,n,positive,strongsubj
valiantly,anypos,n,positive,strongsubj
valid,adj,n,positive,weaksubj
validity,noun,n,positive,weaksubj
valor,noun,n,positive,strongsubj
valuable,adj,n,positive,weaksubj
valuable,anypos,y,positive,strongsubj
value,verb,y,positive,weaksubj
values,adj,n,positive,weaksubj
values,noun,n,positive,weaksubj
vanish,verb,y,negative,weaksubj
vanity,noun,n,negative,weaksubj
vanquish,verb,y,positive,strongsubj
vast,adj,n,positive,weaksubj
vastly,adverb,n,positive,weaksubj
vastness,adverb,n,positive,weaksubj
vehement,anypos,n,negative,strongsubj
vehemently,anypos,n,negative,strongsubj
venerable,adj,n,positive,strongsubj
venerably,adverb,n,positive,strongsubj
venerate,verb,y,positive,weaksubj
vengeance,noun,n,negative,strongsubj
vengeful,anypos,n,negative,strongsubj
vengefully,anypos,n,negative,strongsubj
vengefulness,noun,n,negative,strongsubj
venom,adj,n,negative,strongsubj
venom,noun,n,negative,strongsubj
venomous,adj,n,negative,strongsubj
venomously,anypos,n,negative,strongsubj
vent,adj,n,negative,strongsubj
vent,noun,n,negative,strongsubj
verifiable,adj,n,positive,weaksubj
veritable,adj,n,positive,strongsubj
versatile,adj,n,positive,weaksubj
versatility,noun,n,positive,weaksubj
very,anypos,y,neutral,weaksubj
vestiges,adj,n,negative,strongsubj
vestiges,noun,n,negative,strongsubj
veto,adj,n,negative,strongsubj
veto,noun,n,negative,strongsubj
vex,anypos,y,negative,strongsubj
vex,verb,y,negative,strongsubj
vexation,noun,n,negative,strongsubj
vexing,anypos,n,negative,strongsubj
vexingly,anypos,n,negative,strongsubj
viable,adj,n,positive,weaksubj
viability,noun,n,positive,weaksubj
vibrant,adj,n,positive,strongsubj
vibrantly,anypos,n,positive,strongsubj
vice,noun,n,negative,strongsubj
vicious,adj,n,negative,strongsubj
viciously,anypos,n,negative,strongsubj
viciousness,noun,n,negative,strongsubj
victimize,verb,y,negative,strongsubj
victorious,adj,n,positive,weaksubj
victory,adj,n,positive,weaksubj
victory,noun,n,positive,weaksubj
vie,verb,y,negative,strongsubj
view,adj,n,neutral,strongsubj
view,noun,n,neutral,strongsubj
view,verb,y,neutral,strongsubj
viewpoints,adj,n,neutral,strongsubj
viewpoints,noun,n,neutral,strongsubj
views,adj,n,neutral,strongsubj
views,noun,n,neutral,strongsubj
vigilance,noun,n,positive,weaksubj
vigilant,adj,n,positive,weaksubj
vigilant,noun,n,positive,weaksubj
vigorous,adj,n,positive,weaksubj
vigorously,adverb,n,positive,weaksubj
vile,adj,n,negative,strongsubj
vileness,noun,n,negative,strongsubj
vilify,verb,y,negative,strongsubj
villainous,anypos,n,negative,strongsubj
villainously,anypos,n,negative,strongsubj
villains,adj,n,negative,strongsubj
villains,noun,n,negative,strongsubj
villian,noun,n,negative,strongsubj
villianous,adj,n,negative,strongsubj
villianously,anypos,n,negative,strongsubj
villify,verb,y,negative,strongsubj
vindicate,verb,y,positive,strongsubj
vindictive,anypos,n,negative,strongsubj
vindictively,anypos,n,negative,strongsubj
vindictiveness,noun,n,negative,strongsubj
vintage,adj,n,positive,weaksubj
violate,verb,y,negative,strongsubj
violation,noun,n,negative,weaksubj
violator,adj,n,negative,strongsubj
violator,noun,n,negative,strongsubj
violent,adj,n,negative,weaksubj
violently,adverb,n,negative,weaksubj
viper,noun,n,negative,weaksubj
virtue,noun,n,positive,strongsubj
virtuous,adj,n,positive,strongsubj
virtuously,adverb,n,positive,strongsubj
virulence,noun,n,negative,strongsubj
virulent,adj,n,negative,strongsubj
virulently,anypos,n,negative,strongsubj
virus,adj,n,negative,strongsubj
virus,noun,n,negative,strongsubj
visionary,adj,n,positive,strongsubj
vital,adj,n,positive,strongsubj
vitality,adj,n,positive,strongsubj
vitality,noun,n,positive,strongsubj
vivacious,adj,n,positive,strongsubj
vivid,adj,n,positive,strongsubj
vocal,adj,n,neutral,weaksubj
vocal,noun,n,neutral,weaksubj
vocally,adverb,n,negative,weaksubj
vociferous,adj,n,negative,strongsubj
vociferously,anypos,n,negative,strongsubj
void,noun,n,negative,weaksubj
volatile,adj,n,negative,weaksubj
volatility,noun,n,negative,weaksubj
voluntarily,adverb,n,positive,weaksubj
voluntary,adj,n,positive,weaksubj
vomit,noun,n,negative,weaksubj
vomit,verb,y,negative,weaksubj
vouch,verb,y,positive,strongsubj
vouchsafe,verb,y,positive,strongsubj
vow,verb,y,positive,strongsubj
vulgar,adj,n,negative,strongsubj
vulnerable,adj,n,positive,strongsubj
vulnerable,noun,n,positive,strongsubj
wail,verb,y,negative,strongsubj
wallow,verb,y,negative,weaksubj
wane,verb,y,negative,weaksubj
waning,adj,n,negative,strongsubj
waning,noun,n,negative,strongsubj
want,verb,y,positive,strongsubj
wanton,adj,n,negative,strongsubj
war,adj,n,negative,weaksubj
